Avrage Precipitaiton Latitude             Longitude           
1239.7215946681793   42.1                 -8.4                
1153.6674484530736   42.1                 -8.3                
1070.5524345561366   42.1                 -8.2                
995.390079154889     42.1                 -8.1                
929.1545210513431    42.1                 -8.0                
883.7195343840438    42.1                 -7.9                
867.5010010255328    42.1                 -7.8                
914.6388799937856    42.1                 -7.7                
1043.6635657302802   42.1                 -7.6                
1212.3759424415528   42.1                 -7.5                
1385.8886356167404   42.1                 -7.4                
1529.0864386546127   42.1                 -7.3                
1628.9641878844566   42.1                 -7.2                
1691.418056605757    42.1                 -7.1                
1711.9312125773718   42.1                 -7.0                
1681.663984407697    42.1                 -6.9                
1577.0627602519723   42.1                 -6.8                
1301.8339322349302   42.1                 -6.7                
939.4418175870284    42.1                 -6.6                
731.8785040197163    42.1                 -6.5                
611.339906311822     42.1                 -6.4                
534.725878854462     42.1                 -6.3                
486.9515269557874    42.1                 -6.2                
464.07081021480076   42.1                 -6.1                
460.697362904643     42.1                 -6.0                
469.3592353700034    42.1                 -5.9                
476.7966191262772    42.1                 -5.8                
465.8177941267276    42.1                 -5.7                
441.0031971086631    42.1                 -5.6                
433.7490971129039    42.1                 -5.5                
445.01411557459596   42.1                 -5.4                
449.87513612428734   42.1                 -5.3                
447.7925398783262    42.1                 -5.2                
442.0507289392797    42.1                 -5.1                
429.50806301044184   42.1                 -5.0                
427.1479744077813    42.1                 -4.9                
426.18927652458393   42.1                 -4.8                
432.13136481698075   42.1                 -4.7                
452.1146767445233    42.1                 -4.6                
448.154656121396     42.1                 -4.5                
434.36693943727465   42.1                 -4.4                
438.2124594576993    42.1                 -4.3                
455.46956018042675   42.1                 -4.2                
475.4003579387086    42.1                 -4.1                
493.77116827136814   42.1                 -4.0                
510.77123803075534   42.1                 -3.9                
518.202031445216     42.1                 -3.8                
534.0114611308971    42.1                 -3.7                
591.6447771088882    42.1                 -3.6                
620.1324467996991    42.1                 -3.5                
630.9622401380013    42.1                 -3.4                
652.4827521354025    42.1                 -3.3                
666.9573026023124    42.1                 -3.2                
666.1787845870815    42.1                 -3.1                
644.4211801664501    42.1                 -3.0                
612.6806902487133    42.1                 -2.9                
577.5865201541692    42.1                 -2.8                
543.9732051087259    42.1                 -2.7                
524.6575558767223    42.1                 -2.6                
515.5528091997847    42.1                 -2.5                
509.1855330522451    42.1                 -2.4                
501.6493678417482    42.1                 -2.3                
483.767834826292     42.1                 -2.2                
455.8981643246283    42.1                 -2.1                
419.8966710783262    42.1                 -2.0                
378.9856629994538    42.1                 -1.9                
356.5444324250549    42.1                 -1.8                
354.9519410199423    42.1                 -1.7                
361.12401513739746   42.1                 -1.6                
382.11560901865295   42.1                 -1.5                
415.21918816869373   42.1                 -1.4                
450.6376540816743    42.1                 -1.3                
482.0201735750953    42.1                 -1.2                
510.8618813242173    42.1                 -1.1                
530.7870604767871    42.1                 -1.0                
521.6890547248923    42.1                 -0.9                
487.40398511482016   42.1                 -0.8                
459.6855739149375    42.1                 -0.7                
497.82269982827336   42.1                 -0.6                
547.647069154788     42.1                 -0.5                
564.4413741322126    42.1                 -0.4                
566.683872617168     42.1                 -0.3                
564.5270359200076    42.1                 -0.2                
562.8510770964191    42.1                 -0.1                
564.104777589394     42.1                 0.0                 
567.0336482236002    42.1                 0.1                 
567.0639560916202    42.1                 0.2                 
563.2105740648104    42.1                 0.3                 
563.1840414189558    42.1                 0.4                 
568.4247095796514    42.1                 0.5                 
574.448397069947     42.1                 0.6                 
575.5197909174149    42.1                 0.7                 
578.1381114246706    42.1                 0.8                 
583.3944306249824    42.1                 0.9                 
606.0968958792271    42.1                 1.0                 
637.0802618591307    42.1                 1.1                 
667.121650230044     42.1                 1.2                 
684.4433946457697    42.1                 1.3                 
690.2282254761283    42.1                 1.4                 
710.8007933407124    42.1                 1.5                 
748.691720084157     42.1                 1.6                 
781.206342772609     42.1                 1.7                 
789.5035927728744    42.1                 1.8                 
790.2600982767233    42.1                 1.9                 
793.7637794145085    42.1                 2.0                 
795.7516393059225    42.1                 2.1                 
783.2982227498281    42.1                 2.2                 
806.0753532354489    42.1                 2.3                 
869.1000889981169    42.1                 2.4                 
901.5490490571125    42.1                 2.5                 
900.2362128378795    42.1                 2.6                 
865.1170426081388    42.1                 2.7                 
809.4749293190598    42.1                 2.8                 
749.0868438767498    42.1                 2.9                 
693.3279528908057    42.1                 3.0                 
656.7404019389257    42.1                 3.1                 
637.36837013983      42.1                 3.2                 
0.0                  42.1                 3.3                 
0.0                  42.1                 3.4                 
0.0                  42.1                 3.5                 
0.0                  42.1                 3.6                 
0.0                  42.1                 3.7                 
0.0                  42.1                 3.8                 
0.0                  42.1                 3.9                 
0.0                  42.1                 4.0                 
0.0                  42.1                 4.1                 
0.0                  42.1                 4.2                 
0.0                  42.1                 4.3                 
0.0                  42.1                 4.4                 
0.0                  42.2                 -9.3                
0.0                  42.2                 -9.2                
0.0                  42.2                 -9.1                
0.0                  42.2                 -9.0                
1723.5298970965953   42.2                 -8.9                
1612.2108985045058   42.2                 -8.8                
1551.8242828399177   42.2                 -8.7                
1468.881470927113    42.2                 -8.6                
1382.0155061283947   42.2                 -8.5                
1297.0490949483813   42.2                 -8.4                
1211.6036555813887   42.2                 -8.3                
1127.0114026786787   42.2                 -8.2                
1049.501949608422    42.2                 -8.1                
987.7597455839368    42.2                 -8.0                
945.5753749929355    42.2                 -7.9                
937.9374374617969    42.2                 -7.8                
979.7010888612132    42.2                 -7.7                
1084.2033683550278   42.2                 -7.6                
1225.8625396219686   42.2                 -7.5                
1372.4667003386155   42.2                 -7.4                
1498.4537698515746   42.2                 -7.3                
1579.1885267724845   42.2                 -7.2                
1623.5628459796872   42.2                 -7.1                
1624.308344914367    42.2                 -7.0                
1569.3270407409861   42.2                 -6.9                
1448.1199733305968   42.2                 -6.8                
1222.7586390132071   42.2                 -6.7                
923.9213229872119    42.2                 -6.6                
704.3566786897453    42.2                 -6.5                
571.3336675046127    42.2                 -6.4                
492.1624050667014    42.2                 -6.3                
449.1716012612437    42.2                 -6.2                
435.5345229392204    42.2                 -6.1                
443.764293468902     42.2                 -6.0                
461.6867424837979    42.2                 -5.9                
473.2006232550292    42.2                 -5.8                
464.89297755620584   42.2                 -5.7                
444.0510975924674    42.2                 -5.6                
443.8580594567304    42.2                 -5.5                
464.4513675325467    42.2                 -5.4                
469.05993022033834   42.2                 -5.3                
457.5923631873806    42.2                 -5.2                
445.9256727630116    42.2                 -5.1                
436.2691874711856    42.2                 -5.0                
443.47696771210013   42.2                 -4.9                
456.86390335824694   42.2                 -4.8                
463.29678221574005   42.2                 -4.7                
470.4630754906263    42.2                 -4.6                
459.20386550950275   42.2                 -4.5                
433.9518053148717    42.2                 -4.4                
430.137398053592     42.2                 -4.3                
438.2900172594009    42.2                 -4.2                
463.0288052969506    42.2                 -4.1                
501.27175248030187   42.2                 -4.0                
528.7744838776063    42.2                 -3.9                
537.4531740876395    42.2                 -3.8                
543.5202392552866    42.2                 -3.7                
577.265084604383     42.2                 -3.6                
602.1835269550993    42.2                 -3.5                
610.5339956150154    42.2                 -3.4                
617.1766607028106    42.2                 -3.3                
621.7483411904045    42.2                 -3.2                
618.3951368366655    42.2                 -3.1                
603.1628597294251    42.2                 -3.0                
577.4294259993209    42.2                 -2.9                
545.2871781305671    42.2                 -2.8                
509.33988248563975   42.2                 -2.7                
496.72587473621047   42.2                 -2.6                
507.0470401636098    42.2                 -2.5                
520.3696776764574    42.2                 -2.4                
516.6130790004435    42.2                 -2.3                
497.989460371817     42.2                 -2.2                
465.88650299271694   42.2                 -2.1                
427.4798281835292    42.2                 -2.0                
392.3314544757224    42.2                 -1.9                
376.42794529942773   42.2                 -1.8                
373.7747286098218    42.2                 -1.7                
377.6152547517095    42.2                 -1.6                
399.3672345899307    42.2                 -1.5                
437.46753999637593   42.2                 -1.4                
483.34549905234553   42.2                 -1.3                
524.8394805676478    42.2                 -1.2                
577.2749321235837    42.2                 -1.1                
632.1750990986145    42.2                 -1.0                
643.2215155726495    42.2                 -0.9                
604.6883555869364    42.2                 -0.8                
574.5047037492766    42.2                 -0.7                
604.4285672949236    42.2                 -0.6                
630.1401607178072    42.2                 -0.5                
628.8634759124726    42.2                 -0.4                
629.9843838125464    42.2                 -0.3                
635.5521955580189    42.2                 -0.2                
647.8237459475014    42.2                 -0.1                
659.0559459354786    42.2                 0.0                 
670.4450858801227    42.2                 0.1                 
667.1610281724517    42.2                 0.2                 
657.6354429105968    42.2                 0.3                 
657.3278471492841    42.2                 0.4                 
670.338836691088     42.2                 0.5                 
673.8811880860258    42.2                 0.6                 
671.0763454931197    42.2                 0.7                 
669.443883096279     42.2                 0.8                 
668.9573322925829    42.2                 0.9                 
689.6653347899885    42.2                 1.0                 
718.8569269895065    42.2                 1.1                 
725.2664841338737    42.2                 1.2                 
707.9229638889858    42.2                 1.3                 
699.8622784420089    42.2                 1.4                 
726.8419212923038    42.2                 1.5                 
774.8882108782506    42.2                 1.6                 
820.837716596014     42.2                 1.7                 
849.2527373650621    42.2                 1.8                 
871.5773160131448    42.2                 1.9                 
897.0003510581225    42.2                 2.0                 
912.3395207665349    42.2                 2.1                 
903.5524463239399    42.2                 2.2                 
895.8167107732095    42.2                 2.3                 
905.3557472117133    42.2                 2.4                 
906.6670677494384    42.2                 2.5                 
895.4063247408832    42.2                 2.6                 
862.7559729717661    42.2                 2.7                 
811.2870408430573    42.2                 2.8                 
750.8397395316595    42.2                 2.9                 
694.2197988056244    42.2                 3.0                 
657.6508270697836    42.2                 3.1                 
625.2514494895679    42.2                 3.2                 
0.0                  42.2                 3.3                 
0.0                  42.2                 3.4                 
0.0                  42.2                 3.5                 
0.0                  42.2                 3.6                 
0.0                  42.2                 3.7                 
0.0                  42.2                 3.8                 
0.0                  42.2                 3.9                 
0.0                  42.2                 4.0                 
0.0                  42.2                 4.1                 
0.0                  42.2                 4.2                 
0.0                  42.2                 4.3                 
0.0                  42.2                 4.4                 
0.0                  42.3                 -9.3                
0.0                  42.3                 -9.2                
0.0                  42.3                 -9.1                
0.0                  42.3                 -9.0                
1720.9425937967962   42.3                 -8.9                
1687.8932536385594   42.3                 -8.8                
1619.2141030999228   42.3                 -8.7                
1521.0291006101554   42.3                 -8.6                
1448.2727495995023   42.3                 -8.5                
1363.9778980131703   42.3                 -8.4                
1277.4814007296604   42.3                 -8.3                
1192.494399061961    42.3                 -8.2                
1116.5254385877763   42.3                 -8.1                
1057.336854693617    42.3                 -8.0                
1019.4850883916606   42.3                 -7.9                
1013.2868488055361   42.3                 -7.8                
1048.0936417785567   42.3                 -7.7                
1126.4814271783962   42.3                 -7.6                
1231.9104032039472   42.3                 -7.5                
1344.3804165839633   42.3                 -7.4                
1441.28858067312     42.3                 -7.3                
1501.4797631379263   42.3                 -7.2                
1525.0877468889437   42.3                 -7.1                
1501.3735546190662   42.3                 -7.0                
1419.8581021301598   42.3                 -6.9                
1278.6893194659315   42.3                 -6.8                
1075.0876167445217   42.3                 -6.7                
844.4399316160908    42.3                 -6.6                
658.1186408364467    42.3                 -6.5                
540.7174763459351    42.3                 -6.4                
468.0364945360117    42.3                 -6.3                
430.31090620204094   42.3                 -6.2                
420.96961023956374   42.3                 -6.1                
433.71157133735824   42.3                 -6.0                
456.3086106034507    42.3                 -5.9                
468.24225547504244   42.3                 -5.8                
461.9659496957914    42.3                 -5.7                
446.31014428199546   42.3                 -5.6                
453.2610627606975    42.3                 -5.5                
492.8514727771788    42.3                 -5.4                
503.0749559141066    42.3                 -5.3                
482.63661218281925   42.3                 -5.2                
457.8005319481617    42.3                 -5.1                
452.4056233916435    42.3                 -5.0                
481.16159857847646   42.3                 -4.9                
510.7165872742514    42.3                 -4.8                
517.0078416791969    42.3                 -4.7                
506.5522792689777    42.3                 -4.6                
483.89747527215013   42.3                 -4.5                
459.01666879497765   42.3                 -4.4                
450.3267578715833    42.3                 -4.3                
446.2412331117014    42.3                 -4.2                
473.56962813065775   42.3                 -4.1                
534.428190091815     42.3                 -4.0                
574.3182914713097    42.3                 -3.9                
584.3463872985376    42.3                 -3.8                
569.9242626354084    42.3                 -3.7                
564.9344938867353    42.3                 -3.6                
573.5278619045827    42.3                 -3.5                
577.4352812687266    42.3                 -3.4                
577.1216604740562    42.3                 -3.3                
576.6589819776532    42.3                 -3.2                
574.6468876686612    42.3                 -3.1                
569.64193710883      42.3                 -3.0                
557.798410210152     42.3                 -2.9                
527.1664517269363    42.3                 -2.8                
482.6301562523285    42.3                 -2.7                
481.7477281333373    42.3                 -2.6                
524.5469795539539    42.3                 -2.5                
555.4778378970202    42.3                 -2.4                
556.1201634806505    42.3                 -2.3                
537.657870656682     42.3                 -2.2                
508.8501849953953    42.3                 -2.1                
471.82918825501554   42.3                 -2.0                
435.2900729468708    42.3                 -1.9                
409.8273572774041    42.3                 -1.8                
395.13073736070055   42.3                 -1.7                
395.04118665916906   42.3                 -1.6                
414.66905189512187   42.3                 -1.5                
451.45325782329724   42.3                 -1.4                
497.3328168215153    42.3                 -1.3                
540.9858394835692    42.3                 -1.2                
620.1465083658529    42.3                 -1.1                
736.041650702066     42.3                 -1.0                
788.787025327299     42.3                 -0.9                
742.2524569965525    42.3                 -0.8                
698.7786552150275    42.3                 -0.7                
728.4801385700083    42.3                 -0.6                
726.8838548045916    42.3                 -0.5                
698.6895699109957    42.3                 -0.4                
699.2328859462951    42.3                 -0.3                
726.0341545337117    42.3                 -0.2                
755.8220624024876    42.3                 -0.1                
779.5697761777678    42.3                 0.0                 
796.3403138528206    42.3                 0.1                 
798.0112659999386    42.3                 0.2                 
798.7270558657652    42.3                 0.3                 
800.7319744866771    42.3                 0.4                 
804.6674747634339    42.3                 0.5                 
796.9772684894215    42.3                 0.6                 
786.7610828303006    42.3                 0.7                 
781.5179997826948    42.3                 0.8                 
785.6979380955084    42.3                 0.9                 
804.34402814213      42.3                 1.0                 
829.7031062166537    42.3                 1.1                 
811.548168931        42.3                 1.2                 
753.9227096985       42.3                 1.3                 
712.0442509030016    42.3                 1.4                 
741.9551547875478    42.3                 1.5                 
800.9863620622574    42.3                 1.6                 
857.5342592715716    42.3                 1.7                 
901.809228883461     42.3                 1.8                 
942.9359113014267    42.3                 1.9                 
981.2566647895233    42.3                 2.0                 
1002.7459383025703   42.3                 2.1                 
999.5009144474982    42.3                 2.2                 
980.1609928946418    42.3                 2.3                 
959.7104021988325    42.3                 2.4                 
937.5946359688933    42.3                 2.5                 
908.9012735457629    42.3                 2.6                 
868.0398406115105    42.3                 2.7                 
814.7304873653702    42.3                 2.8                 
757.4019255999808    42.3                 2.9                 
702.4295511101471    42.3                 3.0                 
658.9631326130734    42.3                 3.1                 
633.8148891178721    42.3                 3.2                 
0.0                  42.3                 3.3                 
0.0                  42.3                 3.4                 
0.0                  42.3                 3.5                 
0.0                  42.3                 3.6                 
0.0                  42.3                 3.7                 
0.0                  42.3                 3.8                 
0.0                  42.3                 3.9                 
0.0                  42.3                 4.0                 
0.0                  42.3                 4.1                 
0.0                  42.3                 4.2                 
0.0                  42.3                 4.3                 
0.0                  42.3                 4.4                 
0.0                  42.4                 -9.3                
0.0                  42.4                 -9.2                
0.0                  42.4                 -9.1                
0.0                  42.4                 -9.0                
1812.730349816035    42.4                 -8.9                
1759.2830679748183   42.4                 -8.8                
1667.1616341318138   42.4                 -8.7                
1591.4780846225447   42.4                 -8.6                
1514.4442831912213   42.4                 -8.5                
1432.3045938468306   42.4                 -8.4                
1346.2697328077213   42.4                 -8.3                
1260.6667875968299   42.4                 -8.2                
1183.316912346018    42.4                 -8.1                
1126.9961450127983   42.4                 -8.0                
1091.0706986833038   42.4                 -7.9                
1081.7311345278888   42.4                 -7.8                
1106.5828420588464   42.4                 -7.7                
1158.9823219373002   42.4                 -7.6                
1233.529493054696    42.4                 -7.5                
1314.6338946640894   42.4                 -7.4                
1380.7531677000318   42.4                 -7.3                
1418.293963675772    42.4                 -7.2                
1416.6180140223266   42.4                 -7.1                
1368.6560164981486   42.4                 -7.0                
1267.397475900554    42.4                 -6.9                
1114.4017727182727   42.4                 -6.8                
929.024850458004     42.4                 -6.7                
746.6585244043772    42.4                 -6.6                
612.1207081181805    42.4                 -6.5                
526.2093194975098    42.4                 -6.4                
475.26026630256865   42.4                 -6.3                
445.56363924509384   42.4                 -6.2                
430.89999408199316   42.4                 -6.1                
440.3190759431255    42.4                 -6.0                
464.8901278984745    42.4                 -5.9                
479.02410129803803   42.4                 -5.8                
477.0000312318458    42.4                 -5.7                
472.7881516311373    42.4                 -5.6                
487.97155206139325   42.4                 -5.5                
524.7880181973582    42.4                 -5.4                
544.0406262157111    42.4                 -5.3                
534.2002265330999    42.4                 -5.2                
516.8570764864754    42.4                 -5.1                
517.0505391790116    42.4                 -5.0                
554.4893340813385    42.4                 -4.9                
577.9207646535921    42.4                 -4.8                
576.3679312089721    42.4                 -4.7                
555.3282866223287    42.4                 -4.6                
529.0477651259753    42.4                 -4.5                
513.1031467124737    42.4                 -4.4                
506.2168445425989    42.4                 -4.3                
511.82969546149747   42.4                 -4.2                
552.903166085141     42.4                 -4.1                
613.2330666319839    42.4                 -4.0                
660.8013870468493    42.4                 -3.9                
668.1167963656459    42.4                 -3.8                
632.4333587573685    42.4                 -3.7                
589.4768524433224    42.4                 -3.6                
568.7330305379213    42.4                 -3.5                
558.3328960504929    42.4                 -3.4                
548.8360270583403    42.4                 -3.3                
540.042767057695     42.4                 -3.2                
538.5391366608126    42.4                 -3.1                
539.4202570288925    42.4                 -3.0                
538.4056926616373    42.4                 -2.9                
525.5930012727573    42.4                 -2.8                
475.15646802754543   42.4                 -2.7                
490.7437109631721    42.4                 -2.6                
573.6691633375453    42.4                 -2.5                
611.2090838492188    42.4                 -2.4                
614.666100412952     42.4                 -2.3                
600.6826031037072    42.4                 -2.2                
577.9970473283062    42.4                 -2.1                
548.0213833128971    42.4                 -2.0                
512.1695095340489    42.4                 -1.9                
473.35934574596695   42.4                 -1.8                
440.44925348733796   42.4                 -1.7                
431.09396654936864   42.4                 -1.6                
444.4902363841233    42.4                 -1.5                
470.17141435948076   42.4                 -1.4                
500.6708054040119    42.4                 -1.3                
543.6406826963731    42.4                 -1.2                
643.1821090501355    42.4                 -1.1                
800.633181660398     42.4                 -1.0                
887.9668482433217    42.4                 -0.9                
858.1289838749236    42.4                 -0.8                
820.751925248971     42.4                 -0.7                
817.4056965223721    42.4                 -0.6                
792.009175555203     42.4                 -0.5                
756.3274226348984    42.4                 -0.4                
775.8539182775329    42.4                 -0.3                
835.2465377498347    42.4                 -0.2                
887.5292162853342    42.4                 -0.1                
915.1615598171919    42.4                 0.0                 
934.830858904486     42.4                 0.1                 
951.3589916299075    42.4                 0.2                 
965.0817010938946    42.4                 0.3                 
966.1295296084384    42.4                 0.4                 
953.270119327615     42.4                 0.5                 
924.0788001004007    42.4                 0.6                 
902.9590710935558    42.4                 0.7                 
909.522758622892     42.4                 0.8                 
942.011959342719     42.4                 0.9                 
985.6291893139538    42.4                 1.0                 
991.608345298389     42.4                 1.1                 
935.7136462582007    42.4                 1.2                 
852.6428297172575    42.4                 1.3                 
796.639428385165     42.4                 1.4                 
804.7616137043952    42.4                 1.5                 
851.3643433384987    42.4                 1.6                 
903.7487501212975    42.4                 1.7                 
952.7206631592613    42.4                 1.8                 
996.7359965030647    42.4                 1.9                 
1034.4984114254564   42.4                 2.0                 
1059.6899949577892   42.4                 2.1                 
1058.062609600143    42.4                 2.2                 
1036.3926284110798   42.4                 2.3                 
1007.0507202168857   42.4                 2.4                 
973.7773689161831    42.4                 2.5                 
934.0014719532968    42.4                 2.6                 
886.3999761637335    42.4                 2.7                 
830.4504878831009    42.4                 2.8                 
777.9999241235752    42.4                 2.9                 
729.1306111444394    42.4                 3.0                 
688.1786759693223    42.4                 3.1                 
659.4971766689804    42.4                 3.2                 
0.0                  42.4                 3.3                 
0.0                  42.4                 3.4                 
0.0                  42.4                 3.5                 
0.0                  42.4                 3.6                 
0.0                  42.4                 3.7                 
0.0                  42.4                 3.8                 
0.0                  42.4                 3.9                 
0.0                  42.4                 4.0                 
0.0                  42.4                 4.1                 
0.0                  42.4                 4.2                 
0.0                  42.4                 4.3                 
0.0                  42.4                 4.4                 
0.0                  42.5                 -9.3                
0.0                  42.5                 -9.2                
0.0                  42.5                 -9.1                
1939.0558413718195   42.5                 -9.0                
1846.217183642333    42.5                 -8.9                
1791.0002047370779   42.5                 -8.8                
1726.7638906799352   42.5                 -8.7                
1653.9252107003158   42.5                 -8.6                
1579.5030327552513   42.5                 -8.5                
1498.138556157352    42.5                 -8.4                
1411.2972169272557   42.5                 -8.3                
1328.1958066134728   42.5                 -8.2                
1250.3544119350972   42.5                 -8.1                
1191.6647137132343   42.5                 -8.0                
1154.444741853037    42.5                 -7.9                
1138.6303979825109   42.5                 -7.8                
1149.5033377706663   42.5                 -7.7                
1181.357545607748    42.5                 -7.6                
1228.2308333339274   42.5                 -7.5                
1278.6997598159958   42.5                 -7.4                
1318.970279083548    42.5                 -7.3                
1331.5329236587372   42.5                 -7.2                
1313.5079114912824   42.5                 -7.1                
1248.840530984537    42.5                 -7.0                
1138.101656988426    42.5                 -6.9                
988.373318582152     42.5                 -6.8                
822.3152405858276    42.5                 -6.7                
671.4092613571033    42.5                 -6.6                
591.0180613179471    42.5                 -6.5                
556.3840189905336    42.5                 -6.4                
533.6764690223288    42.5                 -6.3                
513.4164367925088    42.5                 -6.2                
494.27036219403516   42.5                 -6.1                
492.87017550739205   42.5                 -6.0                
504.96129955594006   42.5                 -5.9                
514.4752040648361    42.5                 -5.8                
510.56607053027665   42.5                 -5.7                
509.52793805090266   42.5                 -5.6                
525.7787073539258    42.5                 -5.5                
561.7350269921419    42.5                 -5.4                
600.1522223876838    42.5                 -5.3                
622.7900238181478    42.5                 -5.2                
642.3181382998929    42.5                 -5.1                
660.1144070926334    42.5                 -5.0                
676.4336424790737    42.5                 -4.9                
677.5107620830025    42.5                 -4.8                
650.4279606531464    42.5                 -4.7                
611.5530066379612    42.5                 -4.6                
573.2378164359214    42.5                 -4.5                
554.6854304923505    42.5                 -4.4                
558.77241992198      42.5                 -4.3                
590.9552544283131    42.5                 -4.2                
654.0089115534679    42.5                 -4.1                
714.9168826824167    42.5                 -4.0                
761.1835973189977    42.5                 -3.9                
770.9134950831358    42.5                 -3.8                
718.8532864870868    42.5                 -3.7                
643.2877891837522    42.5                 -3.6                
588.4898863191211    42.5                 -3.5                
556.4258078388461    42.5                 -3.4                
537.4458960816837    42.5                 -3.3                
523.5388500452477    42.5                 -3.2                
515.1457304088963    42.5                 -3.1                
512.0159032590101    42.5                 -3.0                
514.4446037019973    42.5                 -2.9                
516.5647607128831    42.5                 -2.8                
483.06168035242194   42.5                 -2.7                
538.2115614858956    42.5                 -2.6                
636.3437946001975    42.5                 -2.5                
672.4825963432597    42.5                 -2.4                
684.1998951716769    42.5                 -2.3                
682.2449275041633    42.5                 -2.2                
670.9211503511689    42.5                 -2.1                
657.0974080610412    42.5                 -2.0                
631.6850118618196    42.5                 -1.9                
592.423151816211     42.5                 -1.8                
544.7055598645019    42.5                 -1.7                
524.7817957409582    42.5                 -1.6                
528.7073592509502    42.5                 -1.5                
534.479524565152     42.5                 -1.4                
539.5142709719088    42.5                 -1.3                
568.069904370547     42.5                 -1.2                
660.5004889280586    42.5                 -1.1                
790.618318705921     42.5                 -1.0                
893.0998917664838    42.5                 -0.9                
922.0270975889738    42.5                 -0.8                
919.6968450955696    42.5                 -0.7                
908.9580977122803    42.5                 -0.6                
881.2316464135135    42.5                 -0.5                
843.3988675251935    42.5                 -0.4                
898.0145041078612    42.5                 -0.3                
1003.5833703374531   42.5                 -0.2                
1051.6608891224496   42.5                 -0.1                
1075.4813486292      42.5                 0.0                 
1089.252128098821    42.5                 0.1                 
1104.7445651821354   42.5                 0.2                 
1119.7162708659928   42.5                 0.3                 
1110.7220648244877   42.5                 0.4                 
1074.9315368552523   42.5                 0.5                 
1026.5645815821324   42.5                 0.6                 
996.3822219356394    42.5                 0.7                 
1018.2150095271085   42.5                 0.8                 
1108.910085553297    42.5                 0.9                 
1192.6471629716516   42.5                 1.0                 
1153.508844051325    42.5                 1.1                 
1063.6800860440753   42.5                 1.2                 
978.3707356262867    42.5                 1.3                 
921.0795559702352    42.5                 1.4                 
903.5191356912856    42.5                 1.5                 
927.9728314446635    42.5                 1.6                 
0.0                  42.5                 1.7                 
1008.1988143030275   42.5                 1.8                 
0.0                  42.5                 1.9                 
0.0                  42.5                 2.0                 
0.0                  42.5                 2.1                 
0.0                  42.5                 2.2                 
0.0                  42.5                 2.3                 
0.0                  42.5                 2.4                 
0.0                  42.5                 2.5                 
0.0                  42.5                 2.6                 
0.0                  42.5                 2.7                 
860.2619786019948    42.5                 2.8                 
0.0                  42.5                 2.9                 
763.2197941345953    42.5                 3.0                 
0.0                  42.5                 3.1                 
0.0                  42.5                 3.2                 
0.0                  42.5                 3.3                 
0.0                  42.5                 3.4                 
0.0                  42.5                 3.5                 
0.0                  42.5                 3.6                 
0.0                  42.5                 3.7                 
0.0                  42.5                 3.8                 
0.0                  42.5                 3.9                 
0.0                  42.5                 4.0                 
0.0                  42.5                 4.1                 
0.0                  42.5                 4.2                 
0.0                  42.5                 4.3                 
0.0                  42.5                 4.4                 
0.0                  42.6                 -9.3                
0.0                  42.6                 -9.2                
1982.4486714504067   42.6                 -9.1                
1952.5433564382306   42.6                 -9.0                
1906.0994964234253   42.6                 -8.9                
1823.1254934650165   42.6                 -8.8                
1775.1077544812917   42.6                 -8.7                
1705.3759595474685   42.6                 -8.6                
1632.8956266695704   42.6                 -8.5                
1553.501090998203    42.6                 -8.4                
1467.509996521702    42.6                 -8.3                
1381.8423366497773   42.6                 -8.2                
1305.3425921275514   42.6                 -8.1                
1243.714439959115    42.6                 -8.0                
1202.6120928564828   42.6                 -7.9                
1179.5521896523824   42.6                 -7.8                
1178.7255515261827   42.6                 -7.7                
1194.4759739974265   42.6                 -7.6                
1218.4662720880694   42.6                 -7.5                
1243.549179940615    42.6                 -7.4                
1262.696498659299    42.6                 -7.3                
1260.9567723988062   42.6                 -7.2                
1228.6498735395364   42.6                 -7.1                
