Maxima Ratio         Latitude             Longitude           
0.06467896069344925  42.3                 -0.4                
0.06539107704242618  42.3                 -0.3                
0.06548411303910323  42.3                 -0.2                
0.0641563944895133   42.3                 -0.1                
0.06516711755895847  42.3                 0.0                 
0.06526470628911508  42.3                 0.1                 
0.06401335512050182  42.3                 0.2                 
0.0611049159644663   42.3                 0.3                 
0.06087866997898095  42.3                 0.4                 
0.058737328536211    42.3                 0.5                 
0.05735418183199489  42.3                 0.6                 
0.05623184616563505  42.3                 0.7                 
0.05634172553605743  42.3                 0.8                 
0.05629136792248365  42.3                 0.9                 
0.05652633240423072  42.3                 1.0                 
0.05579148471302624  42.3                 1.1                 
0.0559221668976221   42.3                 1.2                 
0.06003064243685815  42.3                 1.3                 
0.06572281333208758  42.3                 1.4                 
0.06228448794014036  42.3                 1.5                 
0.05856054780767508  42.3                 1.6                 
0.058864005857810285 42.3                 1.7                 
0.061715486849620464 42.3                 1.8                 
0.06511704770824157  42.3                 1.9                 
0.06585476645274776  42.3                 2.0                 
0.06404747470676767  42.3                 2.1                 
0.06244645195492986  42.3                 2.2                 
0.05718038178941643  42.3                 2.3                 
0.058322876659434794 42.3                 2.4                 
0.06401379224146429  42.3                 2.5                 
0.06751128439480593  42.3                 2.6                 
0.07039679169275533  42.3                 2.7                 
0.0790483385971319   42.3                 2.8                 
0.08610453461389507  42.3                 2.9                 
0.09454149850418865  42.3                 3.0                 
0.10459416430762639  42.3                 3.1                 
0.11454462320719908  42.3                 3.2                 
0                    42.3                 3.3                 
0                    42.3                 3.4                 
0                    42.3                 3.5                 
0                    42.3                 3.6                 
0                    42.3                 3.7                 
0                    42.3                 3.8                 
0                    42.3                 3.9                 
0                    42.3                 4.0                 
0                    42.3                 4.1                 
0                    42.3                 4.2                 
0                    42.3                 4.3                 
0                    42.3                 4.4                 
0                    42.4                 -9.3                
0                    42.4                 -9.2                
0                    42.4                 -9.1                
0                    42.4                 -9.0                
0.040354251020124444 42.4                 -8.9                
0.04189814278769308  42.4                 -8.8                
0.04422426759387974  42.4                 -8.7                
0.043785957680107    42.4                 -8.6                
0.041886350547104004 42.4                 -8.5                
0.04097485380125577  42.4                 -8.4                
0.0411498675095598   42.4                 -8.3                
0.04271246143817328  42.4                 -8.2                
0.044976253734373646 42.4                 -8.1                
0.04424294383427621  42.4                 -8.0                
0.04436817362748576  42.4                 -7.9                
0.0440463527426902   42.4                 -7.8                
0.04092791659789287  42.4                 -7.7                
0.04190763272816306  42.4                 -7.6                
0.042730849664641746 42.4                 -7.5                
0.04048097196992716  42.4                 -7.4                
0.04043763323091014  42.4                 -7.3                
0.0432639045659952   42.4                 -7.2                
0.04489525295009274  42.4                 -7.1                
0.043748283303069666 42.4                 -7.0                
0.04547633122125595  42.4                 -6.9                
0.045227417282912095 42.4                 -6.8                
0.05001659751977968  42.4                 -6.7                
0.05251990317961348  42.4                 -6.6                
0.05349299723176635  42.4                 -6.5                
0.05578025236660475  42.4                 -6.4                
0.055035738165333505 42.4                 -6.3                
0.057700510291913226 42.4                 -6.2                
0.06285780376371324  42.4                 -6.1                
0.059733540540935506 42.4                 -6.0                
0.06205352409169032  42.4                 -5.9                
0.06019292209652035  42.4                 -5.8                
0.061640933337348165 42.4                 -5.7                
0.0627795372898032   42.4                 -5.6                
0.062455930027252415 42.4                 -5.5                
0.06107023973516386  42.4                 -5.4                
0.06013561689573111  42.4                 -5.3                
0.06079350922730706  42.4                 -5.2                
0.06576429721245744  42.4                 -5.1                
0.06757765405358443  42.4                 -5.0                
0.06183387034434754  42.4                 -4.9                
0.06219851420561079  42.4                 -4.8                
0.06218004713746335  42.4                 -4.7                
0.05874339274282968  42.4                 -4.6                
0.06237729356299558  42.4                 -4.5                
0.06504774941168559  42.4                 -4.4                
0.06290159104282071  42.4                 -4.3                
0.06001764608986067  42.4                 -4.2                
0.057693296684166666 42.4                 -4.1                
0.05475284749895713  42.4                 -4.0                
0.05465591850957522  42.4                 -3.9                
0.052539311486684    42.4                 -3.8                
0.0519678372022273   42.4                 -3.7                
0.054788801084788945 42.4                 -3.6                
0.05496496952571679  42.4                 -3.5                
0.05218289573778828  42.4                 -3.4                
0.05582669422633544  42.4                 -3.3                
0.06269118142444251  42.4                 -3.2                
0.06489764352335704  42.4                 -3.1                
0.07064836063838018  42.4                 -3.0                
0.08062339254932802  42.4                 -2.9                
0.0812462457312078   42.4                 -2.8                
0.07741508059733816  42.4                 -2.7                
0.06572446597617554  42.4                 -2.6                
0.07157304898339442  42.4                 -2.5                
0.07442091329433935  42.4                 -2.4                
0.07628191048349979  42.4                 -2.3                
0.07635392940284079  42.4                 -2.2                
0.07215209415126513  42.4                 -2.1                
0.06917893196486803  42.4                 -2.0                
0.07028799661864092  42.4                 -1.9                
0.07517952765310854  42.4                 -1.8                
0.08137296292494885  42.4                 -1.7                
0.08332187953944453  42.4                 -1.6                
0.08193076382038614  42.4                 -1.5                
0.07465308164771055  42.4                 -1.4                
0.07257049837716925  42.4                 -1.3                
0.07031962377483757  42.4                 -1.2                
0.06560980576166477  42.4                 -1.1                
0.06399046206518387  42.4                 -1.0                
0.06623573858298391  42.4                 -0.9                
0.06397772470895045  42.4                 -0.8                
0.06566266556398989  42.4                 -0.7                
0.06355800550770521  42.4                 -0.6                
0.06320653455100772  42.4                 -0.5                
0.061627498982124954 42.4                 -0.4                
0.05807075817634225  42.4                 -0.3                
0.06267103873350954  42.4                 -0.2                
0.05899822215528878  42.4                 -0.1                
0.06028367591574821  42.4                 0.0                 
0.06303010608960409  42.4                 0.1                 
0.06039293016882166  42.4                 0.2                 
0.056963360507721286 42.4                 0.3                 
0.05864538347659523  42.4                 0.4                 
0.059627569366908724 42.4                 0.5                 
0.057015571367563064 42.4                 0.6                 
0.05732899268210752  42.4                 0.7                 
0.0557417231276693   42.4                 0.8                 
0.0546145815847052   42.4                 0.9                 
0.05456017107153896  42.4                 1.0                 
0.05688787992557935  42.4                 1.1                 
0.05674352310549897  42.4                 1.2                 
0.057447883219925236 42.4                 1.3                 
0.06433965055509563  42.4                 1.4                 
0.06268417924370422  42.4                 1.5                 
0.05923699390197383  42.4                 1.6                 
0.05870011134324593  42.4                 1.7                 
0.06085233632525489  42.4                 1.8                 
0.06456134360590964  42.4                 1.9                 
0.06435398241381947  42.4                 2.0                 
0.0633862973511242   42.4                 2.1                 
0.06529637502634163  42.4                 2.2                 
0.07212974226470366  42.4                 2.3                 
0.0638431504667252   42.4                 2.4                 
0.060055013543469565 42.4                 2.5                 
0.06252809422656527  42.4                 2.6                 
0.07024724867227539  42.4                 2.7                 
0.08355436523018163  42.4                 2.8                 
0.08755374858809573  42.4                 2.9                 
0.09103110621447764  42.4                 3.0                 
0.09785165624694067  42.4                 3.1                 
0.10760806753008038  42.4                 3.2                 
0                    42.4                 3.3                 
0                    42.4                 3.4                 
0                    42.4                 3.5                 
0                    42.4                 3.6                 
0                    42.4                 3.7                 
0                    42.4                 3.8                 
0                    42.4                 3.9                 
0                    42.4                 4.0                 
0                    42.4                 4.1                 
0                    42.4                 4.2                 
0                    42.4                 4.3                 
0                    42.4                 4.4                 
0                    42.5                 -9.3                
0                    42.5                 -9.2                
0                    42.5                 -9.1                
0.039245486157056    42.5                 -9.0                
0.04029914406058838  42.5                 -8.9                
0.04162573096109643  42.5                 -8.8                
0.041867341122869356 42.5                 -8.7                
0.042107242688852096 42.5                 -8.6                
0.041215535539817154 42.5                 -8.5                
0.040217901685190384 42.5                 -8.4                
0.04019928923529444  42.5                 -8.3                
0.0413881294789836   42.5                 -8.2                
0.042798337259398814 42.5                 -8.1                
0.04231048710722473  42.5                 -8.0                
0.04208526560154236  42.5                 -7.9                
0.042489748924710066 42.5                 -7.8                
0.041709666261441694 42.5                 -7.7                
0.0447805354974014   42.5                 -7.6                
0.04584314398411023  42.5                 -7.5                
0.042292436995574355 42.5                 -7.4                
0.03948174248455968  42.5                 -7.3                
0.040452584927092895 42.5                 -7.2                
0.04125746040438052  42.5                 -7.1                
0.044502137025424784 42.5                 -7.0                
0.04406092679818444  42.5                 -6.9                
0.04414961328638486  42.5                 -6.8                
0.050828070731379786 42.5                 -6.7                
0.054430103531009924 42.5                 -6.6                
0.052880030121565266 42.5                 -6.5                
0.05061858932430426  42.5                 -6.4                
0.04953186853484768  42.5                 -6.3                
0.05199418518190284  42.5                 -6.2                
0.0596719316688401   42.5                 -6.1                
0.057381923118162634 42.5                 -6.0                
0.05904429363170872  42.5                 -5.9                
0.057827985344228096 42.5                 -5.8                
0.062259466907765924 42.5                 -5.7                
0.06137118324000265  42.5                 -5.6                
0.06266995969617158  42.5                 -5.5                
0.06797888775010656  42.5                 -5.4                
0.060252717610433125 42.5                 -5.3                
0.060242813470963955 42.5                 -5.2                
0.05940945346883207  42.5                 -5.1                
0.05932737320874185  42.5                 -5.0                
0.05976942641829954  42.5                 -4.9                
0.05907486055311598  42.5                 -4.8                
0.0612542140459935   42.5                 -4.7                
0.06058983908191461  42.5                 -4.6                
0.06180663242646375  42.5                 -4.5                
0.06121854227376963  42.5                 -4.4                
0.0570111013319488   42.5                 -4.3                
0.05407438604688559  42.5                 -4.2                
0.052422867087348536 42.5                 -4.1                
0.0515798414430734   42.5                 -4.0                
0.05196257137597674  42.5                 -3.9                
0.054690006220509284 42.5                 -3.8                
0.05184976327954075  42.5                 -3.7                
0.05012745823989477  42.5                 -3.6                
0.0509379285879827   42.5                 -3.5                
0.052635801100550716 42.5                 -3.4                
0.0565775262288992   42.5                 -3.3                
0.06356208441578126  42.5                 -3.2                
0.07072528393377288  42.5                 -3.1                
0.07891612496617505  42.5                 -3.0                
0.08474347110611008  42.5                 -2.9                
0.07988054960650609  42.5                 -2.8                
0.07556085420959548  42.5                 -2.7                
0.06767874376246383  42.5                 -2.6                
0.06999682327669422  42.5                 -2.5                
0.07189779364159642  42.5                 -2.4                
0.06841557691850106  42.5                 -2.3                
0.06765194827320321  42.5                 -2.2                
0.06857329008693698  42.5                 -2.1                
0.06854121819091719  42.5                 -2.0                
0.06834983412088232  42.5                 -1.9                
0.06944902760974067  42.5                 -1.8                
0.07397982154713051  42.5                 -1.7                
0.07496178211217805  42.5                 -1.6                
0.0696131745036436   42.5                 -1.5                
0.06625808640045328  42.5                 -1.4                
0.06501671904331305  42.5                 -1.3                
0.064815362193958    42.5                 -1.2                
0.06272185732761128  42.5                 -1.1                
0.06132561421898319  42.5                 -1.0                
0.056176110047691886 42.5                 -0.9                
0.055193852761994844 42.5                 -0.8                
0.058295227922591265 42.5                 -0.7                
0.05607349247762208  42.5                 -0.6                
0.05526666792558885  42.5                 -0.5                
0.05485887570697025  42.5                 -0.4                
0.05174961530994024  42.5                 -0.3                
0.050952975757893884 42.5                 -0.2                
0.054048215498725315 42.5                 -0.1                
0.055868012190164566 42.5                 0.0                 
0.05641104172864549  42.5                 0.1                 
0.05391523317703928  42.5                 0.2                 
0.05456316723219287  42.5                 0.3                 
0.05887753610188667  42.5                 0.4                 
0.06200050908095388  42.5                 0.5                 
0.057561307125044606 42.5                 0.6                 
0.05555455844001727  42.5                 0.7                 
0.05458855958003222  42.5                 0.8                 
0.05542032567793933  42.5                 0.9                 
0.06070462725910663  42.5                 1.0                 
0.05814684171951964  42.5                 1.1                 
0.06299604300683014  42.5                 1.2                 
0.06101465081647412  42.5                 1.3                 
0.06048916233939721  42.5                 1.4                 
0.06052452496360002  42.5                 1.5                 
0.05959910365905202  42.5                 1.6                 
0                    42.5                 1.7                 
0.060507218793478486 42.5                 1.8                 
0                    42.5                 1.9                 
0                    42.5                 2.0                 
0                    42.5                 2.1                 
0                    42.5                 2.2                 
0                    42.5                 2.3                 
0                    42.5                 2.4                 
0                    42.5                 2.5                 
0                    42.5                 2.6                 
0                    42.5                 2.7                 
0.07730244240061392  42.5                 2.8                 
0                    42.5                 2.9                 
0.08668770233396643  42.5                 3.0                 
0                    42.5                 3.1                 
0                    42.5                 3.2                 
0                    42.5                 3.3                 
0                    42.5                 3.4                 
0                    42.5                 3.5                 
0                    42.5                 3.6                 
0                    42.5                 3.7                 
0                    42.5                 3.8                 
0                    42.5                 3.9                 
0                    42.5                 4.0                 
0                    42.5                 4.1                 
0                    42.5                 4.2                 
0                    42.5                 4.3                 
0                    42.5                 4.4                 
0                    42.6                 -9.3                
0                    42.6                 -9.2                
0.0395136162971187   42.6                 -9.1                
0.03971794501450384  42.6                 -9.0                
0.041192257258166824 42.6                 -8.9                
0.042683743274420524 42.6                 -8.8                
0.04122888765756762  42.6                 -8.7                
0.04124769532807092  42.6                 -8.6                
0.04233855667521531  42.6                 -8.5                
0.040999129863878714 42.6                 -8.4                
0.039809234809741904 42.6                 -8.3                
0.04052637164738383  42.6                 -8.2                
0.04101136219563286  42.6                 -8.1                
0.03986091824602552  42.6                 -8.0                
0.039884807269761874 42.6                 -7.9                
0.04027297410575839  42.6                 -7.8                
0.04076294712384514  42.6                 -7.7                
0.04277053620744264  42.6                 -7.6                
0.04526214202270303  42.6                 -7.5                
0.04693146076540044  42.6                 -7.4                
0.0420889906046137   42.6                 -7.3                
0.0399218122670911   42.6                 -7.2                
0.040275623779705824 42.6                 -7.1                
0.04084350303671224  42.6                 -7.0                
0.04254609923771397  42.6                 -6.9                
0.04488207894827569  42.6                 -6.8                
0.048954428869794314 42.6                 -6.7                
0.05391566097556496  42.6                 -6.6                
0.049494130505299376 42.6                 -6.5                
0.04555795616092196  42.6                 -6.4                
0.045437136898558377 42.6                 -6.3                
0.04759543942462438  42.6                 -6.2                
0.048083715095500544 42.6                 -6.1                
0.04904746511318491  42.6                 -6.0                
0.05251155798838746  42.6                 -5.9                
0.05801735171649965  42.6                 -5.8                
0.06138827131206931  42.6                 -5.7                
0.06251106492765424  42.6                 -5.6                
0.05902850147627988  42.6                 -5.5                
0.05954664864767672  42.6                 -5.4                
0.056697993791419925 42.6                 -5.3                
0.05575955723169992  42.6                 -5.2                
0.05532178506178     42.6                 -5.1                
0.057034960183194004 42.6                 -5.0                
0.05632649550966994  42.6                 -4.9                
0.055877823992723924 42.6                 -4.8                
0.05986927629330244  42.6                 -4.7                
0.06104475916126997  42.6                 -4.6                
0.06005838268600307  42.6                 -4.5                
0.058077053024935855 42.6                 -4.4                
0.05518023493490785  42.6                 -4.3                
0.053688867340240934 42.6                 -4.2                
0.05249547559075121  42.6                 -4.1                
0.05080729607092967  42.6                 -4.0                
0.050481858459351686 42.6                 -3.9                
0.05239229782065779  42.6                 -3.8                
0.04982931518057179  42.6                 -3.7                
0.04773806761362438  42.6                 -3.6                
0.050167535134022466 42.6                 -3.5                
0.054506884314976245 42.6                 -3.4                
0.05730271546275506  42.6                 -3.3                
0.06204211633067425  42.6                 -3.2                
0.06910634166496582  42.6                 -3.1                
0.07261097710161489  42.6                 -3.0                
0.06973511648681946  42.6                 -2.9                
0.0666630514910097   42.6                 -2.8                
0.05809612640692228  42.6                 -2.7                
0.05940115608928532  42.6                 -2.6                
0.05917831018550471  42.6                 -2.5                
0.05743371499650598  42.6                 -2.4                
0.05844705015053648  42.6                 -2.3                
0.060303643033452696 42.6                 -2.2                
0.06420861904060321  42.6                 -2.1                
0.06410959878691465  42.6                 -2.0                
0.06266719973218511  42.6                 -1.9                
0.06222269645616505  42.6                 -1.8                
0.06344624229147817  42.6                 -1.7                
0.06222302861364852  42.6                 -1.6                
0.05871740189529398  42.6                 -1.5                
0.058593382211059475 42.6                 -1.4                
0.06105653446644329  42.6                 -1.3                
0.061256221691242584 42.6                 -1.2                
0.0557050293406359   42.6                 -1.1                
0.058475930601551936 42.6                 -1.0                
0.05293855524334123  42.6                 -0.9                
0.05163915434135246  42.6                 -0.8                
0.05172425548066664  42.6                 -0.7                
0.05069092798348547  42.6                 -0.6                
0.05149824036343709  42.6                 -0.5                
0.04666325520390382  42.6                 -0.4                
0.044312676446020514 42.6                 -0.3                
0.04550073972467974  42.6                 -0.2                
0.048331957299426964 42.6                 -0.1                
0.05084153162586633  42.6                 0.0                 
0.0519579206643221   42.6                 0.1                 
0.05435442892611884  42.6                 0.2                 
0.052990895865350655 42.6                 0.3                 
0.05550939952396068  42.6                 0.4                 
0.06291560006572587  42.6                 0.5                 
0.0591689076834596   42.6                 0.6                 
0.05242712930783024  42.6                 0.7                 
0.05433053731976808  42.6                 0.8                 
0.05593554288422227  42.6                 0.9                 
0.059712915633317626 42.6                 1.0                 
0.06711309623076016  42.6                 1.1                 
0.06523340875317858  42.6                 1.2                 
0.06189581914585742  42.6                 1.3                 
0.06020539128961439  42.6                 1.4                 
0.05931904269543635  42.6                 1.5                 
0.05848622375621238  42.6                 1.6                 
0                    42.6                 1.7                 
0.058591348354128645 42.6                 1.8                 
0                    42.6                 1.9                 
0                    42.6                 2.0                 
0                    42.6                 2.1                 
0                    42.6                 2.2                 
0                    42.6                 2.3                 
0                    42.6                 2.4                 
0                    42.6                 2.5                 
0                    42.6                 2.6                 
0                    42.6                 2.7                 
0.07228424287276598  42.6                 2.8                 
0                    42.6                 2.9                 
0.08223743507850144  42.6                 3.0                 
0                    42.6                 3.1                 
0                    42.6                 3.2                 
0                    42.6                 3.3                 
0                    42.6                 3.4                 
0                    42.6                 3.5                 
0                    42.6                 3.6                 
0                    42.6                 3.7                 
0                    42.6                 3.8                 
0                    42.6                 3.9                 
0                    42.6                 4.0                 
0                    42.6                 4.1                 
0                    42.6                 4.2                 
0                    42.6                 4.3                 
0                    42.6                 4.4                 
0                    42.7                 -9.3                
0                    42.7                 -9.2                
0                    42.7                 -9.1                
0.04054832423649947  42.7                 -9.0                
0.04163384108947796  42.7                 -8.9                
0.042316078810426115 42.7                 -8.8                
0.0412034272187547   42.7                 -8.7                
0.0414543271413128   42.7                 -8.6                
0.04322239138186965  42.7                 -8.5                
0.041270579012564396 42.7                 -8.4                
0.039597626067590486 42.7                 -8.3                
0.040058827166201065 42.7                 -8.2                
0.04069852752524538  42.7                 -8.1                
0.0392739388318738   42.7                 -8.0                
0.03975728666092666  42.7                 -7.9                
0.03969493464090984  42.7                 -7.8                
0.039367921176282815 42.7                 -7.7                
0.04052979316697068  42.7                 -7.6                
0.042195746645742285 42.7                 -7.5                
0.04316650564919468  42.7                 -7.4                
0.04084910194937766  42.7                 -7.3                
0.03883303731184072  42.7                 -7.2                
0.038243602409386006 42.7                 -7.1                
0.03998159808100166  42.7                 -7.0                
0.04148867210328521  42.7                 -6.9                
0.04454212911284092  42.7                 -6.8                
0.04463884330120121  42.7                 -6.7                
0.04532576164692879  42.7                 -6.6                
0.04402738295780261  42.7                 -6.5                
0.04235599205192957  42.7                 -6.4                
0.04230907150940934  42.7                 -6.3                
0.04407926490448435  42.7                 -6.2                
0.04518181600827359  42.7                 -6.1                
0.04574422527497314  42.7                 -6.0                
0.049739104116761385 42.7                 -5.9                
0.054737115419944735 42.7                 -5.8                
0.05441899463395856  42.7                 -5.7                
0.05571434824781485  42.7                 -5.6                
0.05480316185503232  42.7                 -5.5                
0.056134512955265635 42.7                 -5.4                
0.053750062689842344 42.7                 -5.3                
0.052992707042345155 42.7                 -5.2                
0.05247486954771619  42.7                 -5.1                
0.05295783211438654  42.7                 -5.0                
0.053254442947103395 42.7                 -4.9                
0.05124249578973986  42.7                 -4.8                
0.05409492555659995  42.7                 -4.7                
0.05615169043743284  42.7                 -4.6                
0.056486866744134334 42.7                 -4.5                
0.05651623977114334  42.7                 -4.4                
0.05508725863402652  42.7                 -4.3                
0.055655386179378416 42.7                 -4.2                
0.05137133405561273  42.7                 -4.1                
0.049916311502765466 42.7                 -4.0                
0.05133803385026311  42.7                 -3.9                
0.05107459747084151  42.7                 -3.8                
0.0493343298395816   42.7                 -3.7                
0.04876554194842187  42.7                 -3.6                
0.05300941254629947  42.7                 -3.5                
0.06048600036028431  42.7                 -3.4                
0.05736798214119308  42.7                 -3.3                
0.05935869801577968  42.7                 -3.2                
0.06622248834319658  42.7                 -3.1                
0.06792264944927208  42.7                 -3.0                
0.06246111258459495  42.7                 -2.9                
0.05552881647644851  42.7                 -2.8                
0.05005084587292925  42.7                 -2.7                
0.05080434972501698  42.7                 -2.6                
0.05054892673036036  42.7                 -2.5                
0.05124847803189522  42.7                 -2.4                
0.053330346056533987 42.7                 -2.3                
0.05395350023270428  42.7                 -2.2                
0.05819343878438168  42.7                 -2.1                
0.05880022533437714  42.7                 -2.0                
0.058150170838300076 42.7                 -1.9                
0.0570120855774769   42.7                 -1.8                
0.05562743856395622  42.7                 -1.7                
0.054635533855479396 42.7                 -1.6                
0.052257902825669514 42.7                 -1.5                
0.05259258610730207  42.7                 -1.4                
0.05402070604781299  42.7                 -1.3                
0.050642847786500765 42.7                 -1.2                
0.049322603747125694 42.7                 -1.1                
0.05032779800589654  42.7                 -1.0                
0.04733037164669747  42.7                 -0.9                
0.04907757330062576  42.7                 -0.8                
0.04645755823993317  42.7                 -0.7                
0.045139662988468145 42.7                 -0.6                
0.04472838085190839  42.7                 -0.5                
0.042742784816382454 42.7                 -0.4                
0.04182022334781163  42.7                 -0.3                
0.04297469138931535  42.7                 -0.2                
0.04671258400351369  42.7                 -0.1                
0.048625103334698064 42.7                 0.0                 
0.049599469667471335 42.7                 0.1                 
0.053726047982062555 42.7                 0.2                 
0.05890352635474173  42.7                 0.3                 
0.05452057011915527  42.7                 0.4                 
0.05601388165090029  42.7                 0.5                 
0.055122263649351404 42.7                 0.6                 
0.05426649052114091  42.7                 0.7                 
0.05719532191450377  42.7                 0.8                 
0.056403623831248154 42.7                 0.9                 
0.05951792233990756  42.7                 1.0                 
0.0650237805823881   42.7                 1.1                 
0.06521774861223012  42.7                 1.2                 
0.061462208381274835 42.7                 1.3                 
0.0591823968696438   42.7                 1.4                 
0.05786711050218575  42.7                 1.5                 
0                    42.7                 1.6                 
0                    42.7                 1.7                 
0                    42.7                 1.8                 
0                    42.7                 1.9                 
0                    42.7                 2.0                 
0                    42.7                 2.1                 
0                    42.7                 2.2                 
0                    42.7                 2.3                 
0                    42.7                 2.4                 
0                    42.7                 2.5                 
0                    42.7                 2.6                 
0                    42.7                 2.7                 
0                    42.7                 2.8                 
0                    42.7                 2.9                 
0                    42.7                 3.0                 
0                    42.7                 3.1                 
0                    42.7                 3.2                 
0                    42.7                 3.3                 
0                    42.7                 3.4                 
0                    42.7                 3.5                 
0                    42.7                 3.6                 
0                    42.7                 3.7                 
0                    42.7                 3.8                 
0                    42.7                 3.9                 
0                    42.7                 4.0                 
0                    42.7                 4.1                 
0                    42.7                 4.2                 
0                    42.7                 4.3                 
0                    42.7                 4.4                 
0                    42.8                 -9.3                
0                    42.8                 -9.2                
0.040977086474134686 42.8                 -9.1                
0.04048919109895314  42.8                 -9.0                
0.0408137835392094   42.8                 -8.9                
0.039356531177305025 42.8                 -8.8                
0.03963308102331251  42.8                 -8.7                
0.040451950051538135 42.8                 -8.6                
0.04070095412168704  42.8                 -8.5                
0.04073160786716097  42.8                 -8.4                
0.0396781150733355   42.8                 -8.3                
0.03947307380454735  42.8                 -8.2                
0.03914081936866502  42.8                 -8.1                
0.03866509698382664  42.8                 -8.0                
0.03978379205930869  42.8                 -7.9                
0.03911566895721457  42.8                 -7.8                
0.03870595144706537  42.8                 -7.7                
0.039375991798314504 42.8                 -7.6                
0.040200764145024735 42.8                 -7.5                
0.04030886621363974  42.8                 -7.4                
0.03957338647686812  42.8                 -7.3                
0.038381141230061144 42.8                 -7.2                
0.03815913225034576  42.8                 -7.1                
0.03913908317391285  42.8                 -7.0                
0.040095422956782534 42.8                 -6.9                
0.04170265828478707  42.8                 -6.8                
0.042408143822417164 42.8                 -6.7                
0.042603062398486886 42.8                 -6.6                
0.04052771122350561  42.8                 -6.5                
0.03971786375304318  42.8                 -6.4                
0.03949264559735255  42.8                 -6.3                
0.04084359773336037  42.8                 -6.2                
0.04394553922326837  42.8                 -6.1                
0.04345347068861876  42.8                 -6.0                
0.044750910548141135 42.8                 -5.9                
0.05038945789275976  42.8                 -5.8                
0.048366014432249665 42.8                 -5.7                
0.04889004432612418  42.8                 -5.6                
0.050496823497531144 42.8                 -5.5                
0.05481063571607931  42.8                 -5.4                
0.05108195800222422  42.8                 -5.3                
0.051822397116568476 42.8                 -5.2                
0.052100765510400715 42.8                 -5.1                
0.050559907005754384 42.8                 -5.0                
0.05066727921683199  42.8                 -4.9                
0.04917385040661974  42.8                 -4.8                
0.05090020697849383  42.8                 -4.7                
0.052512218846784406 42.8                 -4.6                
0.053512109361052836 42.8                 -4.5                
0.051681614082939906 42.8                 -4.4                
0.05240100673710352  42.8                 -4.3                
0.054760923593418116 42.8                 -4.2                
0.052332008238814315 42.8                 -4.1                
0.05307517868741849  42.8                 -4.0                
0.05384047469996677  42.8                 -3.9                
0.05111122690670023  42.8                 -3.8                
0.05070554922104519  42.8                 -3.7                
0.05171450518797833  42.8                 -3.6                
0.050936764879176165 42.8                 -3.5                
0.05533497085832716  42.8                 -3.4                
0.05449658489109069  42.8                 -3.3                
0.055787049923130216 42.8                 -3.2                
0.057335302570913564 42.8                 -3.1                
0.053262349462464005 42.8                 -3.0                
0.05143143606517125  42.8                 -2.9                
0.049412648715906136 42.8                 -2.8                
0.04901926566758578  42.8                 -2.7                
0.04868900931804391  42.8                 -2.6                
0.046163351724880335 42.8                 -2.5                
0.04740859225654778  42.8                 -2.4                
0.04555487402016647  42.8                 -2.3                
0.047968455990384004 42.8                 -2.2                
0.050579844688188956 42.8                 -2.1                
0.05066638497504199  42.8                 -2.0                
0.051354249873997414 42.8                 -1.9                
0.05294871113606395  42.8                 -1.8                
0.052652027757358125 42.8                 -1.7                
0.05258755101115999  42.8                 -1.6                
0.04943474019409375  42.8                 -1.5                
0.046606576756062966 42.8                 -1.4                
0.04578479769715476  42.8                 -1.3                
0.044228495160506635 42.8                 -1.2                
0.04476670811767692  42.8                 -1.1                
0.04316609048881401  42.8                 -1.0                
0.04396511407009584  42.8                 -0.9                
0.047764260285349455 42.8                 -0.8                
0.04459856767400645  42.8                 -0.7                
0.041274514577828936 42.8                 -0.6                
0.043468518189188225 42.8                 -0.5                
0.040705716306918334 42.8                 -0.4                
0.04005249197374457  42.8                 -0.3                
0.04108799797920381  42.8                 -0.2                
0                    42.8                 -0.1                
0                    42.8                 0.0                 
0                    42.8                 0.1                 
0                    42.8                 0.2                 
0                    42.8                 0.3                 
0                    42.8                 0.4                 
0                    42.8                 0.5                 
0.05356924629150384  42.8                 0.6                 
0.056126142865267716 42.8                 0.7                 
0.056419428622929584 42.8                 0.8                 
0.05689821110623036  42.8                 0.9                 
