Avrage Precipitaiton Latitude             Longitude           
3.2508093785783614   43.3                 -8.5                
3.039635318984282    43.3                 -8.4                
2.916868267543457    43.3                 -8.3                
2.856667999774023    43.3                 -8.2                
2.8060903662126955   43.3                 -8.1                
2.786547487311204    43.3                 -8.0                
2.7822981307972348   43.3                 -7.9                
2.7907478666838412   43.3                 -7.8                
2.8161798417459343   43.3                 -7.7                
2.847913005885753    43.3                 -7.6                
2.887314635616545    43.3                 -7.5                
2.9327990318044903   43.3                 -7.4                
2.9823689676682266   43.3                 -7.3                
3.028796463114953    43.3                 -7.2                
3.066801873021614    43.3                 -7.1                
3.086623662764665    43.3                 -7.0                
3.092104910737883    43.3                 -6.9                
3.083048210741954    43.3                 -6.8                
3.0469602352518184   43.3                 -6.7                
2.9545340369576367   43.3                 -6.6                
2.8488628116837296   43.3                 -6.5                
2.8984572873755035   43.3                 -6.4                
3.0961419700853465   43.3                 -6.3                
3.168433638715879    43.3                 -6.2                
2.9982406486985935   43.3                 -6.1                
2.8565526218583766   43.3                 -6.0                
2.8596582235365027   43.3                 -5.9                
2.956217720531016    43.3                 -5.8                
3.1341290636930266   43.3                 -5.7                
3.3832052647567186   43.3                 -5.6                
3.680880115249584    43.3                 -5.5                
3.963550753072596    43.3                 -5.4                
4.214886759623687    43.3                 -5.3                
4.428572112972485    43.3                 -5.2                
4.610858184939697    43.3                 -5.1                
4.714960194534557    43.3                 -5.0                
4.703804675944829    43.3                 -4.9                
4.679400758132581    43.3                 -4.8                
4.634738311333767    43.3                 -4.7                
4.283636459887083    43.3                 -4.6                
3.8186505053462594   43.3                 -4.5                
3.6016703996452444   43.3                 -4.4                
3.574680812748389    43.3                 -4.3                
3.580458029701042    43.3                 -4.2                
3.5856206077240897   43.3                 -4.1                
3.852117396689565    43.3                 -4.0                
4.14121702145322     43.3                 -3.9                
4.534459847125679    43.3                 -3.8                
4.802272309623318    43.3                 -3.7                
4.61499641349621     43.3                 -3.6                
4.266061987472091    43.3                 -3.5                
4.028688952789961    43.3                 -3.4                
3.9419712200484325   43.3                 -3.3                
3.8878753290334402   43.3                 -3.2                
3.862532177867902    43.3                 -3.1                
3.870677329651448    43.3                 -3.0                
3.9337351566221166   43.3                 -2.9                
3.9686232848417546   43.3                 -2.8                
3.9502922889765104   43.3                 -2.7                
3.901906175168411    43.3                 -2.6                
3.8661196118628376   43.3                 -2.5                
3.8905058946175637   43.3                 -2.4                
4.019749154861195    43.3                 -2.3                
4.198510831078611    43.3                 -2.2                
4.35986148619497     43.3                 -2.1                
4.530621256668483    43.3                 -2.0                
4.736640514853898    43.3                 -1.9                
4.858647641339839    43.3                 -1.8                
5.016142487797035    43.3                 -1.7                
5.189899420455793    43.3                 -1.6                
5.331297068377511    43.3                 -1.5                
5.413633409659884    43.3                 -1.4                
0.0                  43.3                 -1.3                
0.0                  43.3                 -1.2                
0.0                  43.3                 -1.1                
0.0                  43.3                 -1.0                
0.0                  43.3                 -0.9                
0.0                  43.3                 -0.8                
0.0                  43.3                 -0.7                
0.0                  43.3                 -0.6                
0.0                  43.3                 -0.5                
0.0                  43.3                 -0.4                
0.0                  43.3                 -0.3                
0.0                  43.3                 -0.2                
0.0                  43.3                 -0.1                
0.0                  43.3                 0.0                 
0.0                  43.3                 0.1                 
0.0                  43.3                 0.2                 
0.0                  43.3                 0.3                 
0.0                  43.3                 0.4                 
0.0                  43.3                 0.5                 
0.0                  43.3                 0.6                 
0.0                  43.3                 0.7                 
0.0                  43.3                 0.8                 
0.0                  43.3                 0.9                 
0.0                  43.3                 1.0                 
0.0                  43.3                 1.1                 
0.0                  43.3                 1.2                 
0.0                  43.3                 1.3                 
0.0                  43.3                 1.4                 
0.0                  43.3                 1.5                 
0.0                  43.3                 1.6                 
0.0                  43.3                 1.7                 
0.0                  43.3                 1.8                 
0.0                  43.3                 1.9                 
0.0                  43.3                 2.0                 
0.0                  43.3                 2.1                 
0.0                  43.3                 2.2                 
0.0                  43.3                 2.3                 
0.0                  43.3                 2.4                 
0.0                  43.3                 2.5                 
0.0                  43.3                 2.6                 
0.0                  43.3                 2.7                 
0.0                  43.3                 2.8                 
0.0                  43.3                 2.9                 
0.0                  43.3                 3.0                 
0.0                  43.3                 3.1                 
0.0                  43.3                 3.2                 
0.0                  43.3                 3.3                 
0.0                  43.3                 3.4                 
0.0                  43.3                 3.5                 
0.0                  43.3                 3.6                 
0.0                  43.3                 3.7                 
0.0                  43.3                 3.8                 
0.0                  43.3                 3.9                 
0.0                  43.3                 4.0                 
0.0                  43.3                 4.1                 
0.0                  43.3                 4.2                 
0.0                  43.3                 4.3                 
0.0                  43.3                 4.4                 
0.0                  43.4                 -9.3                
0.0                  43.4                 -9.2                
0.0                  43.4                 -9.1                
0.0                  43.4                 -9.0                
0.0                  43.4                 -8.9                
0.0                  43.4                 -8.8                
0.0                  43.4                 -8.7                
0.0                  43.4                 -8.6                
2.8614130872148826   43.4                 -8.5                
2.788917926757497    43.4                 -8.4                
2.6131405349538643   43.4                 -8.3                
2.5467780107061375   43.4                 -8.2                
2.5605122148697537   43.4                 -8.1                
2.582891811578127    43.4                 -8.0                
2.6141993947009734   43.4                 -7.9                
2.655324181557882    43.4                 -7.8                
2.707554776815239    43.4                 -7.7                
2.7646231633845426   43.4                 -7.6                
2.8266879669507325   43.4                 -7.5                
2.897807040416562    43.4                 -7.4                
2.9698854744469925   43.4                 -7.3                
3.0412158567928858   43.4                 -7.2                
3.109657120693643    43.4                 -7.1                
3.167630052023102    43.4                 -7.0                
3.2191181150625305   43.4                 -6.9                
3.261623015674256    43.4                 -6.8                
3.2990487675604507   43.4                 -6.7                
3.330343938839167    43.4                 -6.6                
3.346682028473256    43.4                 -6.5                
3.2121256843414994   43.4                 -6.4                
3.1694354136729777   43.4                 -6.3                
3.1032705432497028   43.4                 -6.2                
2.9099849738635255   43.4                 -6.1                
2.826543798902295    43.4                 -6.0                
2.8010028676377754   43.4                 -5.9                
2.833493223669365    43.4                 -5.8                
2.964887526225722    43.4                 -5.7                
3.1927625203963856   43.4                 -5.6                
3.4851344655686534   43.4                 -5.5                
3.7730660178305517   43.4                 -5.4                
4.01908473808846     43.4                 -5.3                
4.219986785364737    43.4                 -5.2                
4.407378716246182    43.4                 -5.1                
4.586726245689547    43.4                 -5.0                
4.707268031527142    43.4                 -4.9                
4.773453875248118    43.4                 -4.8                
4.715725590123753    43.4                 -4.7                
4.392159663941624    43.4                 -4.6                
3.9580746515285026   43.4                 -4.5                
3.7147783345079377   43.4                 -4.4                
3.6200041040883084   43.4                 -4.3                
3.563268153487856    43.4                 -4.2                
3.6510064061573755   43.4                 -4.1                
3.8863631783276458   43.4                 -4.0                
4.150926537599999    43.4                 -3.9                
4.505278242141708    43.4                 -3.8                
4.770845814461231    43.4                 -3.7                
4.701842723634561    43.4                 -3.6                
4.450568714864407    43.4                 -3.5                
4.211469206027639    43.4                 -3.4                
4.118348343532821    43.4                 -3.3                
4.06189799442488     43.4                 -3.2                
4.000289613605863    43.4                 -3.1                
4.054836714482157    43.4                 -3.0                
4.108476565231147    43.4                 -2.9                
4.123472753426155    43.4                 -2.8                
4.084265368866271    43.4                 -2.7                
4.016810549564336    43.4                 -2.6                
3.955274498889071    43.4                 -2.5                
0.0                  43.4                 -2.4                
0.0                  43.4                 -2.3                
0.0                  43.4                 -2.2                
0.0                  43.4                 -2.1                
0.0                  43.4                 -2.0                
4.529893628522814    43.4                 -1.9                
4.625693360456325    43.4                 -1.8                
4.883633207653386    43.4                 -1.7                
5.097680340489177    43.4                 -1.6                
5.28001613389339     43.4                 -1.5                
0.0                  43.4                 -1.4                
0.0                  43.4                 -1.3                
0.0                  43.4                 -1.2                
0.0                  43.4                 -1.1                
0.0                  43.4                 -1.0                
0.0                  43.4                 -0.9                
0.0                  43.4                 -0.8                
0.0                  43.4                 -0.7                
0.0                  43.4                 -0.6                
0.0                  43.4                 -0.5                
0.0                  43.4                 -0.4                
0.0                  43.4                 -0.3                
0.0                  43.4                 -0.2                
0.0                  43.4                 -0.1                
0.0                  43.4                 0.0                 
0.0                  43.4                 0.1                 
0.0                  43.4                 0.2                 
0.0                  43.4                 0.3                 
0.0                  43.4                 0.4                 
0.0                  43.4                 0.5                 
0.0                  43.4                 0.6                 
0.0                  43.4                 0.7                 
0.0                  43.4                 0.8                 
0.0                  43.4                 0.9                 
0.0                  43.4                 1.0                 
0.0                  43.4                 1.1                 
0.0                  43.4                 1.2                 
0.0                  43.4                 1.3                 
0.0                  43.4                 1.4                 
0.0                  43.4                 1.5                 
0.0                  43.4                 1.6                 
0.0                  43.4                 1.7                 
0.0                  43.4                 1.8                 
0.0                  43.4                 1.9                 
0.0                  43.4                 2.0                 
0.0                  43.4                 2.1                 
0.0                  43.4                 2.2                 
0.0                  43.4                 2.3                 
0.0                  43.4                 2.4                 
0.0                  43.4                 2.5                 
0.0                  43.4                 2.6                 
0.0                  43.4                 2.7                 
0.0                  43.4                 2.8                 
0.0                  43.4                 2.9                 
0.0                  43.4                 3.0                 
0.0                  43.4                 3.1                 
0.0                  43.4                 3.2                 
0.0                  43.4                 3.3                 
0.0                  43.4                 3.4                 
0.0                  43.4                 3.5                 
0.0                  43.4                 3.6                 
0.0                  43.4                 3.7                 
0.0                  43.4                 3.8                 
0.0                  43.4                 3.9                 
0.0                  43.4                 4.0                 
0.0                  43.4                 4.1                 
0.0                  43.4                 4.2                 
0.0                  43.4                 4.3                 
0.0                  43.4                 4.4                 
0.0                  43.5                 -9.3                
0.0                  43.5                 -9.2                
0.0                  43.5                 -9.1                
0.0                  43.5                 -9.0                
0.0                  43.5                 -8.9                
0.0                  43.5                 -8.8                
0.0                  43.5                 -8.7                
0.0                  43.5                 -8.6                
0.0                  43.5                 -8.5                
0.0                  43.5                 -8.4                
2.353600657226224    43.5                 -8.3                
2.3391109233212855   43.5                 -8.2                
2.3717620383820224   43.5                 -8.1                
2.4140740999499943   43.5                 -8.0                
2.4715472927945603   43.5                 -7.9                
2.5363073170325494   43.5                 -7.8                
2.6116412023677684   43.5                 -7.7                
2.690572929206655    43.5                 -7.6                
2.7730042400296733   43.5                 -7.5                
2.861940968826551    43.5                 -7.4                
2.9541707149674825   43.5                 -7.3                
3.0505355889686028   43.5                 -7.2                
3.1473591926338647   43.5                 -7.1                
3.2425008996997966   43.5                 -7.0                
3.333768025296148    43.5                 -6.9                
3.424974419228568    43.5                 -6.8                
3.5157614019167145   43.5                 -6.7                
3.5971384392343264   43.5                 -6.6                
3.6036920404043573   43.5                 -6.5                
3.4885500912700893   43.5                 -6.4                
3.333731072208404    43.5                 -6.3                
3.1526323237155722   43.5                 -6.2                
2.9497543067149534   43.5                 -6.1                
2.8631452145866474   43.5                 -6.0                
2.8197880215818554   43.5                 -5.9                
2.7931719926725833   43.5                 -5.8                
2.8379196472760366   43.5                 -5.7                
3.006984030663277    43.5                 -5.6                
3.2748777374095246   43.5                 -5.5                
3.5526653390042706   43.5                 -5.4                
3.8068840196844578   43.5                 -5.3                
4.05820636263485     43.5                 -5.2                
4.239851038042079    43.5                 -5.1                
4.467002758704401    43.5                 -5.0                
4.598487403141202    43.5                 -4.9                
0.0                  43.5                 -4.8                
0.0                  43.5                 -4.7                
0.0                  43.5                 -4.6                
0.0                  43.5                 -4.5                
0.0                  43.5                 -4.4                
0.0                  43.5                 -4.3                
0.0                  43.5                 -4.2                
0.0                  43.5                 -4.1                
0.0                  43.5                 -4.0                
4.205205071889308    43.5                 -3.9                
0.0                  43.5                 -3.8                
4.722108326535061    43.5                 -3.7                
4.6928707163269605   43.5                 -3.6                
4.560112261244743    43.5                 -3.5                
4.403710714010464    43.5                 -3.4                
0.0                  43.5                 -3.3                
0.0                  43.5                 -3.2                
0.0                  43.5                 -3.1                
0.0                  43.5                 -3.0                
0.0                  43.5                 -2.9                
0.0                  43.5                 -2.8                
0.0                  43.5                 -2.7                
0.0                  43.5                 -2.6                
0.0                  43.5                 -2.5                
0.0                  43.5                 -2.4                
0.0                  43.5                 -2.3                
0.0                  43.5                 -2.2                
0.0                  43.5                 -2.1                
0.0                  43.5                 -2.0                
0.0                  43.5                 -1.9                
0.0                  43.5                 -1.8                
0.0                  43.5                 -1.7                
0.0                  43.5                 -1.6                
0.0                  43.5                 -1.5                
0.0                  43.5                 -1.4                
0.0                  43.5                 -1.3                
0.0                  43.5                 -1.2                
0.0                  43.5                 -1.1                
0.0                  43.5                 -1.0                
0.0                  43.5                 -0.9                
0.0                  43.5                 -0.8                
0.0                  43.5                 -0.7                
0.0                  43.5                 -0.6                
0.0                  43.5                 -0.5                
0.0                  43.5                 -0.4                
0.0                  43.5                 -0.3                
0.0                  43.5                 -0.2                
0.0                  43.5                 -0.1                
0.0                  43.5                 0.0                 
0.0                  43.5                 0.1                 
0.0                  43.5                 0.2                 
0.0                  43.5                 0.3                 
0.0                  43.5                 0.4                 
0.0                  43.5                 0.5                 
0.0                  43.5                 0.6                 
0.0                  43.5                 0.7                 
0.0                  43.5                 0.8                 
0.0                  43.5                 0.9                 
0.0                  43.5                 1.0                 
0.0                  43.5                 1.1                 
0.0                  43.5                 1.2                 
0.0                  43.5                 1.3                 
0.0                  43.5                 1.4                 
0.0                  43.5                 1.5                 
0.0                  43.5                 1.6                 
0.0                  43.5                 1.7                 
0.0                  43.5                 1.8                 
0.0                  43.5                 1.9                 
0.0                  43.5                 2.0                 
0.0                  43.5                 2.1                 
0.0                  43.5                 2.2                 
0.0                  43.5                 2.3                 
0.0                  43.5                 2.4                 
0.0                  43.5                 2.5                 
0.0                  43.5                 2.6                 
0.0                  43.5                 2.7                 
0.0                  43.5                 2.8                 
0.0                  43.5                 2.9                 
0.0                  43.5                 3.0                 
0.0                  43.5                 3.1                 
0.0                  43.5                 3.2                 
0.0                  43.5                 3.3                 
0.0                  43.5                 3.4                 
0.0                  43.5                 3.5                 
0.0                  43.5                 3.6                 
0.0                  43.5                 3.7                 
0.0                  43.5                 3.8                 
0.0                  43.5                 3.9                 
0.0                  43.5                 4.0                 
0.0                  43.5                 4.1                 
0.0                  43.5                 4.2                 
0.0                  43.5                 4.3                 
0.0                  43.5                 4.4                 
0.0                  43.6                 -9.3                
0.0                  43.6                 -9.2                
0.0                  43.6                 -9.1                
0.0                  43.6                 -9.0                
0.0                  43.6                 -8.9                
0.0                  43.6                 -8.8                
0.0                  43.6                 -8.7                
0.0                  43.6                 -8.6                
0.0                  43.6                 -8.5                
0.0                  43.6                 -8.4                
2.2885954587893393   43.6                 -8.3                
2.2478123962842593   43.6                 -8.2                
2.251645850245809    43.6                 -8.1                
2.2984299020014816   43.6                 -8.0                
2.365672968592835    43.6                 -7.9                
2.4479575316607303   43.6                 -7.8                
2.537301928465993    43.6                 -7.7                
2.635386758703652    43.6                 -7.6                
2.734449586609476    43.6                 -7.5                
2.843518059193936    43.6                 -7.4                
2.9391172223209705   43.6                 -7.3                
3.044615514296912    43.6                 -7.2                
3.1670450579930245   43.6                 -7.1                
3.306524992889598    43.6                 -7.0                
3.392452572789632    43.6                 -6.9                
3.503256959651599    43.6                 -6.8                
3.612799488431495    43.6                 -6.7                
3.6693046906327402   43.6                 -6.6                
3.6649935930785946   43.6                 -6.5                
3.5799189515075813   43.6                 -6.4                
3.387741615609906    43.6                 -6.3                
3.227353841502434    43.6                 -6.2                
3.0216693452178864   43.6                 -6.1                
2.9173357676507155   43.6                 -6.0                
2.844496156472717    43.6                 -5.9                
2.7973560754962565   43.6                 -5.8                
2.784770199525852    43.6                 -5.7                
0.0                  43.6                 -5.6                
0.0                  43.6                 -5.5                
3.409963537043928    43.6                 -5.4                
0.0                  43.6                 -5.3                
0.0                  43.6                 -5.2                
0.0                  43.6                 -5.1                
0.0                  43.6                 -5.0                
0.0                  43.6                 -4.9                
0.0                  43.6                 -4.8                
0.0                  43.6                 -4.7                
0.0                  43.6                 -4.6                
0.0                  43.6                 -4.5                
0.0                  43.6                 -4.4                
0.0                  43.6                 -4.3                
0.0                  43.6                 -4.2                
0.0                  43.6                 -4.1                
0.0                  43.6                 -4.0                
0.0                  43.6                 -3.9                
0.0                  43.6                 -3.8                
0.0                  43.6                 -3.7                
0.0                  43.6                 -3.6                
0.0                  43.6                 -3.5                
0.0                  43.6                 -3.4                
0.0                  43.6                 -3.3                
0.0                  43.6                 -3.2                
0.0                  43.6                 -3.1                
0.0                  43.6                 -3.0                
0.0                  43.6                 -2.9                
0.0                  43.6                 -2.8                
0.0                  43.6                 -2.7                
0.0                  43.6                 -2.6                
0.0                  43.6                 -2.5                
0.0                  43.6                 -2.4                
0.0                  43.6                 -2.3                
0.0                  43.6                 -2.2                
0.0                  43.6                 -2.1                
0.0                  43.6                 -2.0                
0.0                  43.6                 -1.9                
0.0                  43.6                 -1.8                
0.0                  43.6                 -1.7                
0.0                  43.6                 -1.6                
0.0                  43.6                 -1.5                
0.0                  43.6                 -1.4                
0.0                  43.6                 -1.3                
0.0                  43.6                 -1.2                
0.0                  43.6                 -1.1                
0.0                  43.6                 -1.0                
0.0                  43.6                 -0.9                
0.0                  43.6                 -0.8                
0.0                  43.6                 -0.7                
0.0                  43.6                 -0.6                
0.0                  43.6                 -0.5                
0.0                  43.6                 -0.4                
0.0                  43.6                 -0.3                
0.0                  43.6                 -0.2                
0.0                  43.6                 -0.1                
0.0                  43.6                 0.0                 
0.0                  43.6                 0.1                 
0.0                  43.6                 0.2                 
0.0                  43.6                 0.3                 
0.0                  43.6                 0.4                 
0.0                  43.6                 0.5                 
0.0                  43.6                 0.6                 
0.0                  43.6                 0.7                 
0.0                  43.6                 0.8                 
0.0                  43.6                 0.9                 
0.0                  43.6                 1.0                 
0.0                  43.6                 1.1                 
0.0                  43.6                 1.2                 
0.0                  43.6                 1.3                 
0.0                  43.6                 1.4                 
0.0                  43.6                 1.5                 
0.0                  43.6                 1.6                 
0.0                  43.6                 1.7                 
0.0                  43.6                 1.8                 
0.0                  43.6                 1.9                 
0.0                  43.6                 2.0                 
0.0                  43.6                 2.1                 
0.0                  43.6                 2.2                 
0.0                  43.6                 2.3                 
0.0                  43.6                 2.4                 
0.0                  43.6                 2.5                 
0.0                  43.6                 2.6                 
0.0                  43.6                 2.7                 
0.0                  43.6                 2.8                 
0.0                  43.6                 2.9                 
0.0                  43.6                 3.0                 
0.0                  43.6                 3.1                 
0.0                  43.6                 3.2                 
0.0                  43.6                 3.3                 
0.0                  43.6                 3.4                 
0.0                  43.6                 3.5                 
0.0                  43.6                 3.6                 
0.0                  43.6                 3.7                 
0.0                  43.6                 3.8                 
0.0                  43.6                 3.9                 
0.0                  43.6                 4.0                 
0.0                  43.6                 4.1                 
0.0                  43.6                 4.2                 
0.0                  43.6                 4.3                 
0.0                  43.6                 4.4                 
0.0                  43.7                 -9.3                
0.0                  43.7                 -9.2                
0.0                  43.7                 -9.1                
0.0                  43.7                 -9.0                
0.0                  43.7                 -8.9                
0.0                  43.7                 -8.8                
0.0                  43.7                 -8.7                
0.0                  43.7                 -8.6                
0.0                  43.7                 -8.5                
0.0                  43.7                 -8.4                
0.0                  43.7                 -8.3                
0.0                  43.7                 -8.2                
2.2139049890766636   43.7                 -8.1                
2.2456892753979885   43.7                 -8.0                
2.3119428208902137   43.7                 -7.9                
2.4110267842005526   43.7                 -7.8                
2.497479916582249    43.7                 -7.7                
2.6008732036422835   43.7                 -7.6                
2.7145132594314023   43.7                 -7.5                
2.832141740673552    43.7                 -7.4                
2.9143423721465886   43.7                 -7.3                
0.0                  43.7                 -7.2                
0.0                  43.7                 -7.1                
0.0                  43.7                 -7.0                
0.0                  43.7                 -6.9                
0.0                  43.7                 -6.8                
0.0                  43.7                 -6.7                
0.0                  43.7                 -6.6                
0.0                  43.7                 -6.5                
0.0                  43.7                 -6.4                
0.0                  43.7                 -6.3                
0.0                  43.7                 -6.2                
0.0                  43.7                 -6.1                
0.0                  43.7                 -6.0                
0.0                  43.7                 -5.9                
2.84331111635364     43.7                 -5.8                
0.0                  43.7                 -5.7                
0.0                  43.7                 -5.6                
0.0                  43.7                 -5.5                
0.0                  43.7                 -5.4                
0.0                  43.7                 -5.3                
0.0                  43.7                 -5.2                
0.0                  43.7                 -5.1                
0.0                  43.7                 -5.0                
0.0                  43.7                 -4.9                
0.0                  43.7                 -4.8                
0.0                  43.7                 -4.7                
0.0                  43.7                 -4.6                
0.0                  43.7                 -4.5                
0.0                  43.7                 -4.4                
0.0                  43.7                 -4.3                
0.0                  43.7                 -4.2                
0.0                  43.7                 -4.1                
0.0                  43.7                 -4.0                
0.0                  43.7                 -3.9                
0.0                  43.7                 -3.8                
0.0                  43.7                 -3.7                
0.0                  43.7                 -3.6                
0.0                  43.7                 -3.5                
0.0                  43.7                 -3.4                
0.0                  43.7                 -3.3                
0.0                  43.7                 -3.2                
0.0                  43.7                 -3.1                
0.0                  43.7                 -3.0                
0.0                  43.7                 -2.9                
0.0                  43.7                 -2.8                
0.0                  43.7                 -2.7                
0.0                  43.7                 -2.6                
0.0                  43.7                 -2.5                
0.0                  43.7                 -2.4                
0.0                  43.7                 -2.3                
0.0                  43.7                 -2.2                
0.0                  43.7                 -2.1                
0.0                  43.7                 -2.0                
0.0                  43.7                 -1.9                
0.0                  43.7                 -1.8                
0.0                  43.7                 -1.7                
0.0                  43.7                 -1.6                
0.0                  43.7                 -1.5                
0.0                  43.7                 -1.4                
0.0                  43.7                 -1.3                
0.0                  43.7                 -1.2                
0.0                  43.7                 -1.1                
0.0                  43.7                 -1.0                
0.0                  43.7                 -0.9                
0.0                  43.7                 -0.8                
0.0                  43.7                 -0.7                
0.0                  43.7                 -0.6                
0.0                  43.7                 -0.5                
0.0                  43.7                 -0.4                
0.0                  43.7                 -0.3                
0.0                  43.7                 -0.2                
0.0                  43.7                 -0.1                
0.0                  43.7                 0.0                 
0.0                  43.7                 0.1                 
0.0                  43.7                 0.2                 
0.0                  43.7                 0.3                 
0.0                  43.7                 0.4                 
0.0                  43.7                 0.5                 
0.0                  43.7                 0.6                 
0.0                  43.7                 0.7                 
0.0                  43.7                 0.8                 
0.0                  43.7                 0.9                 
0.0                  43.7                 1.0                 
0.0                  43.7                 1.1                 
0.0                  43.7                 1.2                 
0.0                  43.7                 1.3                 
0.0                  43.7                 1.4                 
0.0                  43.7                 1.5                 
0.0                  43.7                 1.6                 
0.0                  43.7                 1.7                 
0.0                  43.7                 1.8                 
0.0                  43.7                 1.9                 
0.0                  43.7                 2.0                 
0.0                  43.7                 2.1                 
0.0                  43.7                 2.2                 
0.0                  43.7                 2.3                 
0.0                  43.7                 2.4                 
0.0                  43.7                 2.5                 
0.0                  43.7                 2.6                 
0.0                  43.7                 2.7                 
0.0                  43.7                 2.8                 
0.0                  43.7                 2.9                 
0.0                  43.7                 3.0                 
0.0                  43.7                 3.1                 
0.0                  43.7                 3.2                 
0.0                  43.7                 3.3                 
0.0                  43.7                 3.4                 
0.0                  43.7                 3.5                 
0.0                  43.7                 3.6                 
0.0                  43.7                 3.7                 
0.0                  43.7                 3.8                 
0.0                  43.7                 3.9                 
0.0                  43.7                 4.0                 
0.0                  43.7                 4.1                 
0.0                  43.7                 4.2                 
0.0                  43.7                 4.3                 
0.0                  43.7                 4.4                 
0.0                  43.8                 -9.3                
0.0                  43.8                 -9.2                
0.0                  43.8                 -9.1                
0.0                  43.8                 -9.0                
0.0                  43.8                 -8.9                
0.0                  43.8                 -8.8                
0.0                  43.8                 -8.7                
0.0                  43.8                 -8.6                
0.0                  43.8                 -8.5                
0.0                  43.8                 -8.4                
0.0                  43.8                 -8.3                
0.0                  43.8                 -8.2                
0.0                  43.8                 -8.1                
0.0                  43.8                 -8.0                
2.3266787809349316   43.8                 -7.9                
0.0                  43.8                 -7.8                
0.0                  43.8                 -7.7                
0.0                  43.8                 -7.6                
0.0                  43.8                 -7.5                
0.0                  43.8                 -7.4                
0.0                  43.8                 -7.3                
0.0                  43.8                 -7.2                
